Date,Region,Game Mode Id,Game Mode,Match Mode Id,Match Mode,Is Ugc,Player Users,Lv5 Player Cnt,Lv8 Player Cnt,Lv12 Player Cnt,R2,R7,Game C2,Game C7,Mode C2,Mode C7,Quantile30 Match Cnt,Quantile50 Match Cnt,Quantile70 Match Cnt,Participate Rate,Real Participate Rate,Avg Survival Time,Avg Match Cnt,Avg Match Survival Time,,Date: 2022-01-01 -- 2025-09-30
2024-12-16,ME,1,Battle Royale (BR),2,Ranking Match,False,2955282,2955282,2899417,2767035,65.59%,54.71%,16.98%,27.51%,17.43%,17.77%,2.00,4.00,6.00,54.99%,60.55%,2469.76,5.58,442.74
2024-12-16,ME,15,Clash Squad (CS),6,CS Ranking,False,2471844,2471844,2442791,2372272,63.54%,52.30%,14.68%,24.16%,21.78%,23.54%,2.00,3.00,6.00,45.99%,50.64%,2450.41,5.09,481.45
2024-12-17,ME,1,Battle Royale (BR),2,Ranking Match,False,3006229,3006229,2948636,2813299,63.95%,53.95%,18.05%,28.27%,18.00%,17.78%,2.00,4.00,6.00,55.04%,60.72%,2519.57,5.71,441.20
2024-12-17,ME,15,Clash Squad (CS),6,CS Ranking,False,2493432,2493432,2463695,2391874,62.61%,51.55%,15.33%,25.01%,22.06%,23.45%,2.00,3.00,6.00,45.65%,50.36%,2477.87,5.13,482.86
2024-12-18,ME,1,Battle Royale (BR),2,Ranking Match,False,2962600,2962600,2905125,2769115,64.77%,53.87%,18.05%,28.18%,17.19%,17.95%,2.00,4.00,6.00,54.34%,59.87%,2423.07,5.52,438.59
2024-12-18,ME,15,Clash Squad (CS),6,CS Ranking,False,2473662,2473662,2443526,2371025,63.03%,51.38%,15.46%,25.05%,21.51%,23.57%,2.00,3.00,6.00,45.37%,49.99%,2429.29,5.04,481.83
2024-12-19,ME,1,Battle Royale (BR),2,Ranking Match,False,3076209,3076209,3015104,2869488,67.99%,53.19%,16.16%,28.60%,15.85%,18.21%,2.00,4.00,6.00,54.83%,60.10%,2476.32,5.67,436.62
2024-12-19,ME,15,Clash Squad (CS),6,CS Ranking,False,2547892,2547892,2515819,2438419,64.26%,50.66%,13.70%,25.34%,22.05%,24.00%,2.00,3.00,6.00,45.42%,49.78%,2473.96,5.14,481.28
2024-12-20,ME,1,Battle Royale (BR),2,Ranking Match,False,3428116,3428116,3358240,3193227,63.28%,51.77%,19.03%,29.37%,17.69%,18.86%,2.00,4.00,7.00,56.63%,62.75%,2577.21,5.97,431.56
2024-12-20,ME,15,Clash Squad (CS),6,CS Ranking,False,2708090,2708090,2672366,2587434,60.77%,49.68%,16.34%,25.95%,22.89%,24.36%,2.00,3.00,6.00,44.74%,49.57%,2468.52,5.16,478.33
2024-12-21,ME,1,Battle Royale (BR),2,Ranking Match,False,3274283,3274283,3207602,3050990,64.45%,54.12%,18.31%,27.62%,17.24%,18.25%,2.00,4.00,7.00,56.17%,61.80%,2537.95,5.84,434.87
2024-12-21,ME,15,Clash Squad (CS),6,CS Ranking,False,2601779,2601779,2567044,2485642,61.75%,51.72%,15.77%,24.26%,22.48%,24.02%,2.00,3.00,6.00,44.63%,49.11%,2452.65,5.13,477.82
2024-12-22,ME,1,Battle Royale (BR),2,Ranking Match,False,3231056,3231056,3165195,3011303,63.71%,54.67%,19.01%,27.79%,17.29%,17.54%,2.00,4.00,7.00,56.31%,61.84%,2617.33,6.01,435.41
2024-12-22,ME,15,Clash Squad (CS),6,CS Ranking,False,2571985,2571985,2537715,2458112,60.81%,52.49%,16.56%,24.26%,22.63%,23.25%,2.00,3.00,6.00,44.82%,49.23%,2507.04,5.22,480.53
2024-12-23,ME,1,Battle Royale (BR),2,Ranking Match,False,3124862,3124862,3062579,2916777,66.23%,54.57%,16.81%,27.79%,16.95%,17.64%,2.00,4.00,7.00,56.08%,61.57%,2629.42,6.00,437.93
2024-12-23,ME,15,Clash Squad (CS),6,CS Ranking,False,2486677,2486677,2454862,2379726,62.86%,52.81%,14.51%,24.28%,22.62%,22.90%,2.00,3.00,6.00,44.63%,49.00%,2490.85,5.20,479.33
2024-12-24,ME,1,Battle Royale (BR),2,Ranking Match,False,3166810,3166810,3102719,2951295,66.03%,53.28%,16.93%,28.53%,17.04%,18.19%,2.00,4.00,7.00,55.81%,61.30%,2645.76,6.08,435.18
2024-12-24,ME,15,Clash Squad (CS),6,CS Ranking,False,2514515,2514515,2482001,2404557,62.38%,51.74%,14.62%,25.11%,23.00%,23.15%,2.00,3.00,6.00,44.31%,48.67%,2506.59,5.22,480.24
2024-12-25,ME,1,Battle Royale (BR),2,Ranking Match,False,3205054,3205054,3138370,2981782,65.32%,52.51%,17.68%,28.64%,17.00%,18.84%,2.00,4.00,7.00,55.62%,61.02%,2627.39,6.04,435.12
2024-12-25,ME,15,Clash Squad (CS),6,CS Ranking,False,2530599,2530599,2496581,2416329,61.63%,51.42%,15.27%,25.17%,23.11%,23.41%,2.00,3.00,6.00,43.92%,48.18%,2484.31,5.18,479.93
2024-12-26,ME,1,Battle Royale (BR),2,Ranking Match,False,3236010,3236010,3168308,3007812,66.51%,61.17%,16.78%,26.70%,16.71%,12.13%,2.00,4.00,7.00,55.40%,60.79%,2623.54,6.03,435.25
2024-12-26,ME,15,Clash Squad (CS),6,CS Ranking,False,2540191,2540191,2506002,2424355,62.72%,48.01%,14.48%,23.29%,22.79%,28.70%,2.00,3.00,6.00,43.49%,47.72%,2490.46,5.22,477.45
2024-12-27,ME,1,Battle Royale (BR),2,Ranking Match,False,3387587,3387587,3315769,3144584,64.74%,57.96%,18.71%,28.79%,16.55%,13.25%,2.00,4.00,7.00,55.89%,61.14%,2687.83,6.21,432.69
2024-12-27,ME,15,Clash Squad (CS),6,CS Ranking,False,2647830,2647830,2611842,2525547,61.65%,42.74%,16.11%,25.35%,22.25%,31.91%,2.00,3.00,6.00,43.69%,47.79%,2542.69,5.31,478.43
2024-12-28,ME,1,Battle Royale (BR),2,Ranking Match,False,3353269,3353269,3285035,3121294,65.28%,58.45%,17.93%,27.69%,16.79%,13.86%,2.00,4.00,7.00,56.49%,62.04%,2695.34,6.17,436.54
2024-12-28,ME,15,Clash Squad (CS),6,CS Ranking,False,2649195,2649195,2613918,2529269,62.65%,44.39%,15.50%,24.40%,21.85%,31.20%,2.00,3.00,6.00,44.63%,49.02%,2620.12,5.48,478.26
2024-12-29,ME,1,Battle Royale (BR),2,Ranking Match,False,3304784,3304784,3237999,3078428,63.83%,56.68%,18.66%,28.86%,17.51%,14.46%,2.00,4.00,7.00,56.50%,62.03%,2664.52,6.13,434.61
2024-12-29,ME,15,Clash Squad (CS),6,CS Ranking,False,2636775,2636775,2602293,2519606,61.28%,43.57%,16.21%,25.50%,22.51%,30.93%,2.00,3.00,6.00,45.08%,49.49%,2628.84,5.48,479.75
2024-12-30,ME,1,Battle Royale (BR),2,Ranking Match,False,3184651,3184651,3121390,2967428,65.22%,53.02%,17.13%,32.21%,17.65%,14.77%,2.00,4.00,7.00,55.62%,61.19%,2630.59,6.05,435.12
2024-12-30,ME,15,Clash Squad (CS),6,CS Ranking,False,2544853,2544853,2513091,2435310,62.95%,41.64%,14.61%,28.69%,22.43%,29.67%,2.00,3.00,6.00,44.45%,48.90%,2600.01,5.40,481.10
2024-12-31,ME,1,Battle Royale (BR),2,Ranking Match,False,3209970,3209970,3144800,2985568,72.47%,48.95%,15.79%,36.32%,11.74%,14.74%,2.00,4.00,7.00,54.78%,60.43%,2566.25,5.96,430.28
2024-12-31,ME,15,Clash Squad (CS),6,CS Ranking,False,2576331,2576331,2543514,2464044,58.42%,39.25%,13.24%,32.41%,28.35%,28.34%,2.00,3.00,6.00,43.96%,48.50%,2565.52,5.35,479.81
2025-01-01,ME,1,Battle Royale (BR),2,Ranking Match,False,3930261,3930261,3857030,3679333,67.56%,48.97%,18.01%,35.02%,14.43%,16.00%,3.00,5.00,9.00,62.96%,69.78%,3411.11,7.69,443.57
2025-01-01,ME,15,Clash Squad (CS),6,CS Ranking,False,2541113,2541113,2503390,2411942,52.86%,39.43%,16.75%,33.53%,30.40%,27.04%,2.00,3.00,5.00,40.70%,45.12%,2251.43,4.76,473.43
2025-01-02,ME,1,Battle Royale (BR),2,Ranking Match,False,3716623,3716623,3648153,3478082,69.76%,51.82%,16.47%,33.86%,13.78%,14.32%,2.00,5.00,9.00,61.60%,67.97%,3461.71,7.72,448.26
2025-01-02,ME,15,Clash Squad (CS),6,CS Ranking,False,2236319,2236319,2203740,2122766,58.10%,42.47%,15.21%,32.54%,26.69%,24.98%,2.00,3.00,5.00,37.07%,40.90%,2216.22,4.68,473.95
2025-01-03,ME,1,Battle Royale (BR),2,Ranking Match,False,3745147,3745147,3673784,3498645,66.75%,51.97%,18.85%,32.23%,14.40%,15.80%,2.00,5.00,9.00,60.91%,67.05%,3365.89,7.53,446.91
2025-01-03,ME,15,Clash Squad (CS),6,CS Ranking,False,2321666,2321666,2288329,2205086,56.05%,43.90%,17.29%,30.35%,26.66%,25.75%,2.00,3.00,5.00,37.76%,41.56%,2266.70,4.76,476.69
2025-01-04,ME,1,Battle Royale (BR),2,Ranking Match,False,3559793,3559793,3494238,3330944,64.87%,62.74%,20.43%,25.79%,14.70%,11.47%,2.00,5.00,8.00,60.04%,66.24%,3157.42,7.08,445.79
2025-01-04,ME,15,Clash Squad (CS),6,CS Ranking,False,2234238,2234238,2203309,2125927,55.02%,54.89%,18.92%,23.83%,26.06%,21.28%,2.00,3.00,5.00,37.68%,41.57%,2259.10,4.72,478.48
2025-01-05,ME,1,Battle Royale (BR),2,Ranking Match,False,3322484,3322484,3261935,3110631,62.96%,62.12%,22.31%,24.65%,14.72%,13.23%,2.00,4.00,8.00,59.17%,65.23%,3080.28,6.85,449.68
2025-01-05,ME,15,Clash Squad (CS),6,CS Ranking,False,2114433,2114433,2085309,2012863,54.12%,54.32%,20.43%,22.61%,25.45%,23.06%,2.00,3.00,5.00,37.66%,41.51%,2275.91,4.75,479.28
2025-01-06,ME,1,Battle Royale (BR),2,Ranking Match,False,3018718,3018718,2967239,2838469,68.09%,61.36%,17.55%,24.42%,14.36%,14.22%,2.00,4.00,7.00,58.79%,64.75%,2947.42,6.57,448.87
2025-01-06,ME,15,Clash Squad (CS),6,CS Ranking,False,1939878,1939878,1915752,1854839,58.68%,54.27%,15.91%,22.58%,25.40%,23.16%,2.00,3.00,5.00,37.78%,41.61%,2281.30,4.72,483.48
2025-01-07,ME,1,Battle Royale (BR),2,Ranking Match,False,3078619,3078619,3026225,2894942,68.74%,58.54%,17.93%,25.87%,13.33%,15.59%,2.00,4.00,7.00,59.30%,65.06%,2912.98,6.48,449.54
2025-01-07,ME,15,Clash Squad (CS),6,CS Ranking,False,1985538,1985538,1960911,1899215,58.85%,52.00%,16.13%,23.97%,25.03%,24.02%,2.00,3.00,5.00,38.25%,41.96%,2291.25,4.75,482.27
2025-01-08,ME,1,Battle Royale (BR),2,Ranking Match,False,3175559,3175559,3121255,2985427,67.55%,58.85%,16.69%,25.86%,15.76%,15.29%,2.00,4.00,7.00,60.79%,66.56%,2771.90,6.29,440.37
2025-01-08,ME,15,Clash Squad (CS),6,CS Ranking,False,2034527,2034527,2009738,1946092,59.41%,52.21%,14.76%,23.91%,25.83%,23.88%,2.00,3.00,5.00,38.95%,42.64%,2252.68,4.67,482.23
2025-01-09,ME,1,Battle Royale (BR),2,Ranking Match,False,3219957,3219957,3162771,3019821,75.38%,55.37%,13.95%,28.23%,10.67%,16.40%,2.00,4.00,7.00,59.00%,64.61%,2742.25,6.26,438.05
2025-01-09,ME,15,Clash Squad (CS),6,CS Ranking,False,2107967,2107967,2082587,2017640,67.67%,50.35%,11.87%,25.74%,20.46%,23.92%,2.00,3.00,5.00,38.62%,42.30%,2291.85,4.75,482.16
2025-01-10,ME,1,Battle Royale (BR),2,Ranking Match,False,4041845,4041845,3966213,3786557,68.80%,53.26%,16.30%,28.68%,14.90%,18.06%,2.00,4.00,8.00,62.93%,71.54%,2916.84,6.80,429.11
2025-01-10,ME,15,Clash Squad (CS),6,CS Ranking,False,2823395,2823395,2782880,2687832,60.58%,48.28%,14.15%,25.91%,25.28%,25.81%,2.00,3.00,5.00,43.96%,49.97%,2262.06,4.79,472.55
2025-01-11,ME,1,Battle Royale (BR),2,Ranking Match,False,3960773,3960773,3882280,3697889,67.64%,58.39%,17.40%,26.39%,14.96%,15.23%,2.00,4.00,7.00,62.00%,69.17%,2835.15,6.50,436.49
2025-01-11,ME,15,Clash Squad (CS),6,CS Ranking,False,2744754,2744754,2703921,2608939,60.68%,51.41%,15.16%,23.60%,24.16%,24.99%,2.00,3.00,5.00,42.96%,47.94%,2342.76,4.93,474.74
2025-01-12,ME,1,Battle Royale (BR),2,Ranking Match,False,3805595,3805595,3730643,3551582,63.35%,57.68%,20.68%,26.19%,15.97%,16.13%,2.00,4.00,7.00,61.53%,67.79%,2810.78,6.43,437.04
2025-01-12,ME,15,Clash Squad (CS),6,CS Ranking,False,2655295,2655295,2617032,2526246,57.33%,51.91%,18.16%,23.03%,24.51%,25.05%,2.00,3.00,5.00,42.93%,47.30%,2348.83,4.93,476.82
2025-01-13,ME,1,Battle Royale (BR),2,Ranking Match,False,3450102,3450102,3385185,3228205,68.77%,56.71%,16.81%,26.99%,14.41%,16.30%,2.00,4.00,7.00,58.35%,66.06%,2684.81,6.10,440.17
2025-01-13,ME,15,Clash Squad (CS),6,CS Ranking,False,2410112,2410112,2377913,2301135,62.17%,51.52%,14.47%,23.79%,23.36%,24.69%,2.00,3.00,5.00,40.76%,46.15%,2289.25,4.75,481.78
2025-01-14,ME,1,Battle Royale (BR),2,Ranking Match,False,3548023,3548023,3480540,3316438,64.98%,54.21%,18.72%,29.33%,16.30%,16.46%,2.00,4.00,7.00,60.22%,66.60%,2723.61,6.21,438.49
2025-01-14,ME,15,Clash Squad (CS),6,CS Ranking,False,2470790,2470790,2437602,2357420,59.85%,49.16%,16.22%,26.11%,23.93%,24.73%,2.00,3.00,5.00,41.93%,46.38%,2315.55,4.82,480.48
2025-01-15,ME,1,Battle Royale (BR),2,Ranking Match,False,3332410,3332410,3269790,3115878,67.91%,55.16%,16.76%,28.21%,15.33%,16.64%,2.00,4.00,7.00,58.72%,64.78%,2590.47,5.91,438.34
2025-01-15,ME,15,Clash Squad (CS),6,CS Ranking,False,2372214,2372214,2340778,2265414,62.52%,49.19%,14.10%,24.94%,23.38%,25.88%,2.00,3.00,5.00,41.80%,46.12%,2259.43,4.69,481.29
2025-01-16,ME,1,Battle Royale (BR),2,Ranking Match,False,3518580,3518580,3449176,3282086,70.99%,53.22%,15.42%,29.50%,13.58%,17.28%,2.00,4.00,7.00,57.66%,64.86%,2577.86,5.93,434.68
2025-01-16,ME,15,Clash Squad (CS),6,CS Ranking,False,2508087,2508087,2473620,2392351,63.61%,48.03%,12.98%,26.23%,23.41%,25.73%,2.00,3.00,5.00,41.10%,46.23%,2280.35,4.75,480.46
2025-01-17,ME,1,Battle Royale (BR),2,Ranking Match,False,3949276,3949276,3868800,3679075,66.77%,53.02%,17.62%,29.23%,15.61%,17.75%,2.00,4.00,7.00,60.04%,66.94%,2856.18,6.48,440.78
2025-01-17,ME,15,Clash Squad (CS),6,CS Ranking,False,2723360,2723360,2683551,2592867,61.22%,47.86%,14.79%,25.86%,23.99%,26.28%,2.00,3.00,5.00,41.40%,46.16%,2325.10,4.86,478.28
2025-01-18,ME,1,Battle Royale (BR),2,Ranking Match,False,3811272,3811262,3733486,3549613,64.89%,57.55%,19.18%,27.06%,15.94%,15.38%,2.00,4.00,7.00,59.12%,66.02%,2746.07,6.26,438.91
2025-01-18,ME,15,Clash Squad (CS),6,CS Ranking,False,2682091,2682091,2642914,2553163,59.58%,49.14%,16.58%,23.83%,23.84%,27.03%,2.00,3.00,5.00,41.61%,46.46%,2320.81,4.85,478.55
2025-01-19,ME,1,Battle Royale (BR),2,Ranking Match,False,3572648,3572648,3502658,3333616,64.13%,57.29%,20.18%,26.47%,15.69%,16.24%,2.00,4.00,7.00,58.95%,65.19%,2690.05,6.11,440.01
2025-01-19,ME,15,Clash Squad (CS),6,CS Ranking,False,2532682,2532682,2497822,2416494,58.82%,48.49%,17.45%,23.20%,23.73%,28.30%,2.00,3.00,5.00,41.79%,46.21%,2297.07,4.78,480.81
2025-01-20,ME,1,Battle Royale (BR),2,Ranking Match,False,3350814,3350814,3289556,3140239,66.96%,56.41%,17.12%,27.42%,15.92%,16.17%,2.00,4.00,7.00,58.72%,64.94%,2557.32,5.80,440.89
2025-01-20,ME,15,Clash Squad (CS),6,CS Ranking,False,2379097,2379097,2349550,2278570,60.97%,47.38%,14.61%,24.52%,24.42%,28.10%,2.00,3.00,5.00,41.69%,46.11%,2222.47,4.60,482.69
2025-01-21,ME,1,Battle Royale (BR),2,Ranking Match,False,3395300,3395300,3332123,3179283,65.72%,55.11%,17.83%,28.43%,16.45%,16.45%,2.00,4.00,6.00,57.78%,64.61%,2519.53,5.74,438.99
2025-01-21,ME,15,Clash Squad (CS),6,CS Ranking,False,2389532,2389532,2358826,2286978,60.47%,47.29%,15.29%,25.57%,24.24%,27.15%,2.00,3.00,5.00,40.66%,45.47%,2222.10,4.61,482.19
2025-01-22,ME,1,Battle Royale (BR),2,Ranking Match,False,3351827,3351827,3288718,3134890,67.32%,55.86%,16.73%,27.49%,15.95%,16.65%,2.00,4.00,6.00,57.60%,63.87%,2481.81,5.67,437.33
2025-01-22,ME,15,Clash Squad (CS),6,CS Ranking,False,2383760,2383760,2353063,2280055,61.45%,47.90%,14.25%,24.60%,24.30%,27.50%,2.00,3.00,5.00,40.96%,45.42%,2216.45,4.60,481.53
2025-01-23,ME,1,Battle Royale (BR),2,Ranking Match,False,3540865,3540865,3470403,3301901,69.47%,53.19%,16.27%,29.70%,14.26%,17.11%,2.00,4.00,7.00,57.04%,63.89%,2544.87,5.84,435.55
2025-01-23,ME,15,Clash Squad (CS),6,CS Ranking,False,2501676,2501676,2467332,2387899,60.90%,45.53%,13.80%,26.70%,25.30%,27.77%,2.00,3.00,5.00,40.30%,45.14%,2256.29,4.71,479.46
2025-01-24,ME,1,Battle Royale (BR),2,Ranking Match,False,3876304,3876304,3797687,3614301,66.20%,52.87%,18.17%,29.98%,15.64%,17.15%,2.00,4.00,8.00,59.77%,65.98%,2858.06,6.76,423.01
2025-01-24,ME,15,Clash Squad (CS),6,CS Ranking,False,2617381,2617381,2579608,2492908,57.69%,45.22%,15.66%,27.12%,26.66%,27.66%,2.00,3.00,5.00,40.36%,44.55%,2190.61,4.58,478.80
2025-01-25,ME,1,Battle Royale (BR),2,Ranking Match,False,3749486,3749486,3673958,3497057,65.06%,55.77%,19.40%,27.42%,15.54%,16.81%,2.00,4.00,7.00,58.45%,65.53%,2676.88,6.27,427.20
2025-01-25,ME,15,Clash Squad (CS),6,CS Ranking,False,2520209,2520209,2483518,2399017,56.86%,47.81%,17.11%,24.74%,26.03%,27.45%,2.00,3.00,5.00,39.29%,44.04%,2181.37,4.55,479.25
2025-01-26,ME,1,Battle Royale (BR),2,Ranking Match,False,3582945,3582945,3511610,3341792,65.20%,50.41%,19.15%,26.94%,15.64%,22.65%,2.00,4.00,7.00,58.80%,65.20%,2621.94,6.06,432.54
2025-01-26,ME,15,Clash Squad (CS),6,CS Ranking,False,2395799,2395799,2361366,2281187,58.13%,57.14%,16.71%,24.14%,25.16%,18.72%,2.00,3.00,5.00,39.31%,43.59%,2196.82,4.57,480.78
2025-01-27,ME,1,Battle Royale (BR),2,Ranking Match,False,3447688,3447688,3382027,3223698,67.97%,46.97%,16.46%,28.85%,15.57%,24.18%,2.00,4.00,7.00,58.49%,64.70%,2591.57,5.98,433.05
2025-01-27,ME,15,Clash Squad (CS),6,CS Ranking,False,2347923,2347923,2316009,2241002,60.22%,53.86%,14.26%,26.37%,25.51%,19.77%,2.00,3.00,5.00,39.83%,44.06%,2228.39,4.62,481.87
2025-01-28,ME,1,Battle Royale (BR),2,Ranking Match,False,3526477,3526477,3456762,3291836,65.79%,43.42%,17.95%,32.32%,16.26%,24.26%,2.00,4.00,7.00,57.35%,64.59%,2615.22,6.03,433.72
2025-01-28,ME,15,Clash Squad (CS),6,CS Ranking,False,2398649,2398649,2365073,2285788,58.02%,49.19%,15.64%,30.08%,26.34%,20.72%,2.00,3.00,5.00,39.01%,43.94%,2242.67,4.67,480.65
2025-01-29,ME,1,Battle Royale (BR),2,Ranking Match,False,3426763,3426763,3359860,3198403,67.08%,44.54%,17.39%,32.01%,15.53%,23.45%,2.00,4.00,7.00,57.55%,64.00%,2531.99,5.84,433.65
2025-01-29,ME,15,Clash Squad (CS),6,CS Ranking,False,2312164,2312164,2279778,2202504,59.08%,49.27%,15.04%,29.91%,25.88%,20.82%,2.00,3.00,5.00,38.83%,43.19%,2202.89,4.58,480.60
2025-01-30,ME,1,Battle Royale (BR),2,Ranking Match,False,3546973,3546973,3477655,3307765,68.17%,44.89%,16.41%,31.86%,15.41%,23.25%,2.00,4.00,7.00,58.19%,64.49%,2581.25,5.97,432.65
2025-01-30,ME,15,Clash Squad (CS),6,CS Ranking,False,2372757,2372757,2339634,2259907,60.11%,49.34%,14.13%,29.52%,25.75%,21.14%,2.00,3.00,5.00,38.92%,43.14%,2233.56,4.65,480.30
2025-01-31,ME,1,Battle Royale (BR),2,Ranking Match,False,3760266,3760266,3683820,3501125,59.74%,46.26%,18.62%,31.28%,21.64%,22.46%,2.00,4.00,7.00,58.50%,64.72%,2696.45,6.24,432.11
2025-01-31,ME,15,Clash Squad (CS),6,CS Ranking,False,2520687,2520687,2484104,2398216,65.38%,49.52%,16.01%,28.79%,18.61%,21.68%,2.00,3.00,5.00,39.22%,43.39%,2284.52,4.77,478.92
2025-02-01,ME,1,Battle Royale (BR),2,Ranking Match,False,3369299,3369299,3297070,3123354,58.19%,50.23%,21.13%,29.82%,20.67%,19.95%,2.00,4.00,6.00,53.28%,59.15%,2344.35,5.48,428.01
2025-02-01,ME,15,Clash Squad (CS),6,CS Ranking,False,3021548,3021548,2985125,2898008,61.84%,52.03%,17.40%,25.04%,20.75%,22.93%,2.00,4.00,7.00,47.78%,53.05%,3012.55,6.43,468.33
2025-02-02,ME,1,Battle Royale (BR),2,Ranking Match,False,3053615,3053615,2989028,2833535,57.64%,50.49%,22.37%,30.18%,19.99%,19.34%,2.00,4.00,6.00,51.53%,57.00%,2356.01,5.50,428.19
2025-02-02,ME,15,Clash Squad (CS),6,CS Ranking,False,2766142,2766142,2733260,2655034,60.10%,51.72%,18.86%,25.18%,21.03%,23.10%,2.00,4.00,7.00,46.68%,51.63%,2959.04,6.24,473.86
2025-02-03,ME,1,Battle Royale (BR),2,Ranking Match,False,2761996,2761996,2705707,2571900,62.23%,49.89%,19.06%,30.83%,18.71%,19.29%,2.00,3.00,6.00,50.01%,55.67%,2284.06,5.29,432.07
2025-02-03,ME,15,Clash Squad (CS),6,CS Ranking,False,2507421,2507421,2479290,2412965,63.53%,49.96%,15.81%,26.31%,20.66%,23.73%,2.00,4.00,6.00,45.40%,50.54%,2748.78,5.77,476.80
2025-02-04,ME,1,Battle Royale (BR),2,Ranking Match,False,2795250,2795250,2739837,2607163,62.77%,48.12%,18.61%,32.99%,18.62%,18.88%,2.00,3.00,6.00,50.53%,55.95%,2281.40,5.28,432.21
2025-02-04,ME,15,Clash Squad (CS),6,CS Ranking,False,2503030,2503030,2474918,2409220,63.78%,48.76%,15.49%,28.67%,20.72%,22.58%,2.00,4.00,6.00,45.24%,50.10%,2688.05,5.62,478.24
2025-02-05,ME,1,Battle Royale (BR),2,Ranking Match,False,2866227,2866227,2809343,2672939,64.08%,47.55%,17.76%,33.26%,18.16%,19.19%,2.00,3.00,6.00,50.90%,56.35%,2311.05,5.35,431.64
2025-02-05,ME,15,Clash Squad (CS),6,CS Ranking,False,2541003,2541003,2511755,2443289,64.20%,48.12%,14.79%,29.10%,21.01%,22.78%,2.00,4.00,6.00,45.13%,49.96%,2675.10,5.59,478.64
2025-02-06,ME,1,Battle Royale (BR),2,Ranking Match,False,3054396,3054396,2991689,2839905,64.85%,46.34%,17.40%,33.71%,17.74%,19.94%,2.00,3.00,6.00,51.57%,57.18%,2344.44,5.47,428.35
2025-02-06,ME,15,Clash Squad (CS),6,CS Ranking,False,2632511,2632511,2601066,2526552,64.63%,47.03%,14.44%,29.52%,20.93%,23.45%,2.00,4.00,6.00,44.45%,49.28%,2688.20,5.63,477.38
2025-02-07,ME,1,Battle Royale (BR),2,Ranking Match,False,3280877,3280877,3211195,3045289,61.05%,47.12%,20.35%,33.01%,18.61%,19.87%,2.00,4.00,6.00,52.83%,58.43%,2461.86,5.76,427.14
2025-02-07,ME,15,Clash Squad (CS),6,CS Ranking,False,2768978,2768978,2733693,2651483,61.11%,47.66%,16.95%,28.78%,21.94%,23.56%,2.00,4.00,6.00,44.59%,49.31%,2703.34,5.68,475.86
2025-02-08,ME,1,Battle Royale (BR),2,Ranking Match,False,3128344,3128344,3062598,2905805,59.00%,55.08%,21.75%,29.06%,19.25%,15.86%,2.00,4.00,6.00,52.28%,57.87%,2397.54,5.59,429.12
2025-02-08,ME,15,Clash Squad (CS),6,CS Ranking,False,2642069,2642069,2608597,2529796,58.63%,49.56%,18.71%,24.87%,22.67%,25.58%,2.00,4.00,6.00,44.15%,48.88%,2637.40,5.52,477.42
2025-02-09,ME,1,Battle Royale (BR),2,Ranking Match,False,2888114,2888114,2829212,2687073,58.59%,56.10%,22.81%,28.57%,18.60%,15.34%,2.00,4.00,6.00,51.33%,57.19%,2396.96,5.53,433.69
2025-02-09,ME,15,Clash Squad (CS),6,CS Ranking,False,2426600,2426600,2396454,2325250,58.43%,48.96%,19.81%,24.52%,21.76%,26.53%,2.00,3.00,6.00,43.13%,48.05%,2575.67,5.36,480.20
2025-02-10,ME,1,Battle Royale (BR),2,Ranking Match,False,2681986,2681986,2631221,2504257,61.90%,55.81%,19.55%,28.88%,18.55%,15.32%,2.00,3.00,6.00,51.34%,57.39%,2331.51,5.40,431.40
2025-02-10,ME,15,Clash Squad (CS),6,CS Ranking,False,2273836,2273836,2249157,2186336,61.60%,48.07%,16.63%,24.98%,21.77%,26.95%,2.00,3.00,6.00,43.53%,48.66%,2586.51,5.34,484.81
2025-02-11,ME,1,Battle Royale (BR),2,Ranking Match,False,2668305,2668305,2618463,2495591,61.80%,52.98%,19.16%,30.61%,19.04%,16.42%,2.00,3.00,6.00,51.37%,57.19%,2288.80,5.31,431.12
2025-02-11,ME,15,Clash Squad (CS),6,CS Ranking,False,2257773,2257773,2233556,2172645,61.34%,46.38%,16.31%,26.76%,22.35%,26.86%,2.00,3.00,6.00,43.47%,48.40%,2546.13,5.24,485.75
2025-02-12,ME,1,Battle Royale (BR),2,Ranking Match,False,2659703,2659703,2610453,2487362,63.14%,52.13%,18.42%,30.10%,18.44%,17.77%,2.00,3.00,6.00,50.69%,56.31%,2291.24,5.32,431.03
2025-02-12,ME,15,Clash Squad (CS),6,CS Ranking,False,2239861,2239861,2216169,2155593,62.50%,51.38%,15.60%,26.30%,21.90%,22.32%,2.00,3.00,6.00,42.69%,47.42%,2509.38,5.17,485.80
2025-02-13,ME,1,Battle Royale (BR),2,Ranking Match,False,2809534,2809534,2756468,2623271,68.63%,49.41%,16.99%,31.55%,14.38%,19.04%,2.00,3.00,6.00,51.08%,56.48%,2318.27,5.45,425.64
2025-02-13,ME,15,Clash Squad (CS),6,CS Ranking,False,2341336,2341336,2315842,2251948,62.13%,49.47%,14.01%,27.50%,23.87%,23.03%,2.00,3.00,6.00,42.57%,47.07%,2532.40,5.20,486.81
